"","species1","species2","SI","site"
"1344","Veratrum_tenuipetalum","Noccaea_fendleri"," 0.000000e+00","PBM"
"1345","Viola_nuttalli","Noccaea_fendleri"," 8.750000e-01","PBM"
"1346","Boechera_stricta","Oreochrysum_parryi"," 0.000000e+00","PBM"
"1347","Claytonia_lanceolata","Oreochrysum_parryi"," 0.000000e+00","PBM"
"1348","Corydalis_caseana","Oreochrysum_parryi"," 7.142857e-03","PBM"
"1349","Eriogonum_umbellatum","Oreochrysum_parryi"," 0.000000e+00","PBM"
"1350","Erythronium_grandiflorum","Oreochrysum_parryi"," 0.000000e+00","PBM"
"1351","Fragaria_virginiana","Oreochrysum_parryi"," 0.000000e+00","PBM"
"1352","Frasera_speciosa","Oreochrysum_parryi"," 2.427184e-03","PBM"
"1353","Geranium_richardsonii","Oreochrysum_parryi"," 4.761905e-02","PBM"
"1354","Heterotheca_villosa","Oreochrysum_parryi"," 2.239264e-01","PBM"
"1355","Mertensia_ciliata","Oreochrysum_parryi"," 0.000000e+00","PBM"
"1356","Mertensia_fusiformis","Oreochrysum_parryi"," 0.000000e+00","PBM"
"1357","Noccaea_fendleri","Oreochrysum_parryi"," 0.000000e+00","PBM"
"1358","Oreochrysum_parryi","Oreochrysum_parryi"," 0.000000e+00","PBM"
"1359","Potentilla_gracilis","Oreochrysum_parryi"," 1.666667e-01","PBM"
"1360","Pseudocymopterus_montanus","Oreochrysum_parryi",NA,"PBM"
"1361","Ranunculus_inamoenus","Oreochrysum_parryi"," 0.000000e+00","PBM"
"1362","Senecio_crassulus","Oreochrysum_parryi"," 0.000000e+00","PBM"
"1363","Senecio_serra","Oreochrysum_parryi"," 0.000000e+00","PBM"
"1364","Veratrum_tenuipetalum","Oreochrysum_parryi"," 0.000000e+00","PBM"
"1365","Viola_nuttalli","Oreochrysum_parryi"," 0.000000e+00","PBM"
"1366","Boechera_stricta","Potentilla_gracilis"," 1.666667e-01","PBM"
"1367","Claytonia_lanceolata","Potentilla_gracilis"," 0.000000e+00","PBM"
"1368","Corydalis_caseana","Potentilla_gracilis"," 6.761905e-01","PBM"
"1369","Eriogonum_umbellatum","Potentilla_gracilis"," 3.872549e-01","PBM"
"1370","Erythronium_grandiflorum","Potentilla_gracilis"," 0.000000e+00","PBM"
"1371","Fragaria_virginiana","Potentilla_gracilis"," 3.888889e-01","PBM"
"1372","Frasera_speciosa","Potentilla_gracilis"," 6.440129e-01","PBM"
"1373","Geranium_richardsonii","Potentilla_gracilis"," 4.761905e-01","PBM"
"1374","Heterotheca_villosa","Potentilla_gracilis"," 1.789366e-01","PBM"
"1375","Mertensia_ciliata","Potentilla_gracilis"," 6.250000e-01","PBM"
"1376","Mertensia_fusiformis","Potentilla_gracilis"," 0.000000e+00","PBM"
"1377","Noccaea_fendleri","Potentilla_gracilis"," 0.000000e+00","PBM"
"1378","Oreochrysum_parryi","Potentilla_gracilis"," 1.666667e-01","PBM"
"1379","Potentilla_gracilis","Potentilla_gracilis"," 0.000000e+00","PBM"
"1380","Pseudocymopterus_montanus","Potentilla_gracilis",NA,"PBM"
"1381","Ranunculus_inamoenus","Potentilla_gracilis"," 0.000000e+00","PBM"
"1382","Senecio_crassulus","Potentilla_gracilis"," 5.000000e-01","PBM"
"1383","Senecio_serra","Potentilla_gracilis"," 5.000000e-02","PBM"
"1384","Veratrum_tenuipetalum","Potentilla_gracilis"," 1.666667e-01","PBM"
"1385","Viola_nuttalli","Potentilla_gracilis"," 0.000000e+00","PBM"
"1386","Boechera_stricta","Pseudocymopterus_montanus",NA,"PBM"
"1387","Claytonia_lanceolata","Pseudocymopterus_montanus",NA,"PBM"
"1388","Corydalis_caseana","Pseudocymopterus_montanus",NA,"PBM"
"1389","Eriogonum_umbellatum","Pseudocymopterus_montanus",NA,"PBM"
"1390","Erythronium_grandiflorum","Pseudocymopterus_montanus",NA,"PBM"
"1391","Fragaria_virginiana","Pseudocymopterus_montanus",NA,"PBM"
"1392","Frasera_speciosa","Pseudocymopterus_montanus",NA,"PBM"
"1393","Geranium_richardsonii","Pseudocymopterus_montanus",NA,"PBM"
"1394","Heterotheca_villosa","Pseudocymopterus_montanus",NA,"PBM"
"1395","Mertensia_ciliata","Pseudocymopterus_montanus",NA,"PBM"
"1396","Mertensia_fusiformis","Pseudocymopterus_montanus",NA,"PBM"
"1397","Noccaea_fendleri","Pseudocymopterus_montanus",NA,"PBM"
"1398","Oreochrysum_parryi","Pseudocymopterus_montanus",NA,"PBM"
"1399","Potentilla_gracilis","Pseudocymopterus_montanus",NA,"PBM"
"1400","Pseudocymopterus_montanus","Pseudocymopterus_montanus"," 0.000000e+00","PBM"
"1401","Ranunculus_inamoenus","Pseudocymopterus_montanus",NA,"PBM"
"1402","Senecio_crassulus","Pseudocymopterus_montanus",NA,"PBM"
"1403","Senecio_serra","Pseudocymopterus_montanus",NA,"PBM"
"1404","Veratrum_tenuipetalum","Pseudocymopterus_montanus",NA,"PBM"
"1405","Viola_nuttalli","Pseudocymopterus_montanus",NA,"PBM"
"1406","Boechera_stricta","Ranunculus_inamoenus"," 0.000000e+00","PBM"
"1407","Claytonia_lanceolata","Ranunculus_inamoenus"," 3.333333e-01","PBM"
"1408","Corydalis_caseana","Ranunculus_inamoenus"," 0.000000e+00","PBM"
"1409","Eriogonum_umbellatum","Ranunculus_inamoenus"," 0.000000e+00","PBM"
"1410","Erythronium_grandiflorum","Ranunculus_inamoenus"," 4.166667e-01","PBM"
"1411","Fragaria_virginiana","Ranunculus_inamoenus"," 0.000000e+00","PBM"
"1412","Frasera_speciosa","Ranunculus_inamoenus"," 0.000000e+00","PBM"
"1413","Geranium_richardsonii","Ranunculus_inamoenus"," 0.000000e+00","PBM"
"1414","Heterotheca_villosa","Ranunculus_inamoenus"," 0.000000e+00","PBM"
"1415","Mertensia_ciliata","Ranunculus_inamoenus"," 0.000000e+00","PBM"
"1416","Mertensia_fusiformis","Ranunculus_inamoenus"," 5.151515e-01","PBM"
"1417","Noccaea_fendleri","Ranunculus_inamoenus"," 6.666667e-01","PBM"
"1418","Oreochrysum_parryi","Ranunculus_inamoenus"," 0.000000e+00","PBM"
"1419","Potentilla_gracilis","Ranunculus_inamoenus"," 0.000000e+00","PBM"
"1420","Pseudocymopterus_montanus","Ranunculus_inamoenus",NA,"PBM"
"1421","Ranunculus_inamoenus","Ranunculus_inamoenus"," 0.000000e+00","PBM"
"1422","Senecio_crassulus","Ranunculus_inamoenus"," 0.000000e+00","PBM"
"1423","Senecio_serra","Ranunculus_inamoenus"," 0.000000e+00","PBM"
"1424","Veratrum_tenuipetalum","Ranunculus_inamoenus"," 0.000000e+00","PBM"
"1425","Viola_nuttalli","Ranunculus_inamoenus"," 6.666667e-01","PBM"
"1426","Boechera_stricta","Senecio_crassulus"," 5.000000e-01","PBM"
"1427","Claytonia_lanceolata","Senecio_crassulus"," 0.000000e+00","PBM"
"1428","Corydalis_caseana","Senecio_crassulus"," 5.428571e-01","PBM"
"1429","Eriogonum_umbellatum","Senecio_crassulus"," 6.617647e-01","PBM"
"1430","Erythronium_grandiflorum","Senecio_crassulus"," 0.000000e+00","PBM"
"1431","Fragaria_virginiana","Senecio_crassulus"," 2.222222e-01","PBM"
"1432","Frasera_speciosa","Senecio_crassulus"," 4.733010e-01","PBM"
"1433","Geranium_richardsonii","Senecio_crassulus"," 5.238095e-01","PBM"
"1434","Heterotheca_villosa","Senecio_crassulus"," 0.000000e+00","PBM"
"1435","Mertensia_ciliata","Senecio_crassulus"," 5.312500e-01","PBM"
"1436","Mertensia_fusiformis","Senecio_crassulus"," 0.000000e+00","PBM"
"1437","Noccaea_fendleri","Senecio_crassulus"," 0.000000e+00","PBM"
"1438","Oreochrysum_parryi","Senecio_crassulus"," 0.000000e+00","PBM"
"1439","Potentilla_gracilis","Senecio_crassulus"," 5.000000e-01","PBM"
"1440","Pseudocymopterus_montanus","Senecio_crassulus",NA,"PBM"
"1441","Ranunculus_inamoenus","Senecio_crassulus"," 0.000000e+00","PBM"
"1442","Senecio_crassulus","Senecio_crassulus"," 0.000000e+00","PBM"
"1443","Senecio_serra","Senecio_crassulus"," 5.000000e-02","PBM"
"1444","Veratrum_tenuipetalum","Senecio_crassulus"," 0.000000e+00","PBM"
"1445","Viola_nuttalli","Senecio_crassulus"," 0.000000e+00","PBM"
"1446","Boechera_stricta","Senecio_serra"," 5.000000e-02","PBM"
"1447","Claytonia_lanceolata","Senecio_serra"," 0.000000e+00","PBM"
"1448","Corydalis_caseana","Senecio_serra"," 5.000000e-02","PBM"
"1449","Eriogonum_umbellatum","Senecio_serra"," 5.000000e-02","PBM"
"1450","Erythronium_grandiflorum","Senecio_serra"," 0.000000e+00","PBM"
"1451","Fragaria_virginiana","Senecio_serra"," 0.000000e+00","PBM"
"1452","Frasera_speciosa","Senecio_serra"," 5.000000e-02","PBM"
"1453","Geranium_richardsonii","Senecio_serra"," 9.761905e-02","PBM"
"1454","Heterotheca_villosa","Senecio_serra"," 7.638037e-01","PBM"
"1455","Mertensia_ciliata","Senecio_serra"," 3.125000e-02","PBM"
"1456","Mertensia_fusiformis","Senecio_serra"," 0.000000e+00","PBM"
"1457","Noccaea_fendleri","Senecio_serra"," 0.000000e+00","PBM"
"1458","Oreochrysum_parryi","Senecio_serra"," 0.000000e+00","PBM"
"1459","Potentilla_gracilis","Senecio_serra"," 5.000000e-02","PBM"
"1460","Pseudocymopterus_montanus","Senecio_serra",NA,"PBM"
"1461","Ranunculus_inamoenus","Senecio_serra"," 0.000000e+00","PBM"
"1462","Senecio_crassulus","Senecio_serra"," 5.000000e-02","PBM"
"1463","Senecio_serra","Senecio_serra"," 0.000000e+00","PBM"
"1464","Veratrum_tenuipetalum","Senecio_serra"," 0.000000e+00","PBM"
"1465","Viola_nuttalli","Senecio_serra"," 0.000000e+00","PBM"
"1466","Boechera_stricta","Veratrum_tenuipetalum"," 0.000000e+00","PBM"
"1467","Claytonia_lanceolata","Veratrum_tenuipetalum"," 0.000000e+00","PBM"
"1468","Corydalis_caseana","Veratrum_tenuipetalum"," 2.857143e-02","PBM"
"1469","Eriogonum_umbellatum","Veratrum_tenuipetalum"," 5.882353e-02","PBM"
"1470","Erythronium_grandiflorum","Veratrum_tenuipetalum"," 0.000000e+00","PBM"
"1471","Fragaria_virginiana","Veratrum_tenuipetalum"," 0.000000e+00","PBM"
"1472","Frasera_speciosa","Veratrum_tenuipetalum"," 2.669903e-02","PBM"
"1473","Geranium_richardsonii","Veratrum_tenuipetalum"," 3.809524e-01","PBM"
"1474","Heterotheca_villosa","Veratrum_tenuipetalum"," 1.226994e-02","PBM"
"1475","Mertensia_ciliata","Veratrum_tenuipetalum"," 9.375000e-02","PBM"
"1476","Mertensia_fusiformis","Veratrum_tenuipetalum"," 0.000000e+00","PBM"
"1477","Noccaea_fendleri","Veratrum_tenuipetalum"," 0.000000e+00","PBM"
"1478","Oreochrysum_parryi","Veratrum_tenuipetalum"," 0.000000e+00","PBM"
"1479","Potentilla_gracilis","Veratrum_tenuipetalum"," 1.666667e-01","PBM"
"1480","Pseudocymopterus_montanus","Veratrum_tenuipetalum",NA,"PBM"
"1481","Ranunculus_inamoenus","Veratrum_tenuipetalum"," 0.000000e+00","PBM"
"1482","Senecio_crassulus","Veratrum_tenuipetalum"," 0.000000e+00","PBM"
"1483","Senecio_serra","Veratrum_tenuipetalum"," 0.000000e+00","PBM"
"1484","Veratrum_tenuipetalum","Veratrum_tenuipetalum"," 0.000000e+00","PBM"
"1485","Viola_nuttalli","Veratrum_tenuipetalum"," 0.000000e+00","PBM"
"1486","Boechera_stricta","Viola_nuttalli"," 0.000000e+00","PBM"
"1487","Claytonia_lanceolata","Viola_nuttalli"," 0.000000e+00","PBM"
"1488","Corydalis_caseana","Viola_nuttalli"," 0.000000e+00","PBM"
"1489","Eriogonum_umbellatum","Viola_nuttalli"," 0.000000e+00","PBM"
"1490","Erythronium_grandiflorum","Viola_nuttalli"," 8.333333e-02","PBM"
"1491","Fragaria_virginiana","Viola_nuttalli"," 0.000000e+00","PBM"
"1492","Frasera_speciosa","Viola_nuttalli"," 0.000000e+00","PBM"
"1493","Geranium_richardsonii","Viola_nuttalli"," 0.000000e+00","PBM"
"1494","Heterotheca_villosa","Viola_nuttalli"," 0.000000e+00","PBM"
"1495","Mertensia_ciliata","Viola_nuttalli"," 0.000000e+00","PBM"
"1496","Mertensia_fusiformis","Viola_nuttalli"," 1.818182e-01","PBM"
"1497","Noccaea_fendleri","Viola_nuttalli"," 8.750000e-01","PBM"
"1498","Oreochrysum_parryi","Viola_nuttalli"," 0.000000e+00","PBM"
"1499","Potentilla_gracilis","Viola_nuttalli"," 0.000000e+00","PBM"
"1500","Pseudocymopterus_montanus","Viola_nuttalli",NA,"PBM"
"1501","Ranunculus_inamoenus","Viola_nuttalli"," 6.666667e-01","PBM"
"1502","Senecio_crassulus","Viola_nuttalli"," 0.000000e+00","PBM"
"1503","Senecio_serra","Viola_nuttalli"," 0.000000e+00","PBM"
"1504","Veratrum_tenuipetalum","Viola_nuttalli"," 0.000000e+00","PBM"
"1505","Viola_nuttalli","Viola_nuttalli"," 0.000000e+00","PBM"
