"","species1","species2","SI","site"
"1343","Androsace_septentrionalis","Eriogonum_umbellatum"," 1.000000e-01","PBM"
"1344","Boechera_stricta","Eriogonum_umbellatum"," 1.110223e-16","PBM"
"1345","Corydalis_caseana","Eriogonum_umbellatum"," 4.568966e-01","PBM"
"1346","Cymopterus_lemonii","Eriogonum_umbellatum"," 6.068966e-01","PBM"
"1347","Erigeron_speciosus","Eriogonum_umbellatum"," 0.000000e+00","PBM"
"1348","Eriogonum_umbellatum","Eriogonum_umbellatum"," 0.000000e+00","PBM"
"1349","Geranium_richardsonii","Eriogonum_umbellatum"," 6.000000e-01","PBM"
"1350","Heterotheca_villosa","Eriogonum_umbellatum"," 0.000000e+00","PBM"
"1351","Hydrophyllum_capitatum","Eriogonum_umbellatum"," 0.000000e+00","PBM"
"1352","Hymenoxys_hoopesii","Eriogonum_umbellatum"," 3.000000e-01","PBM"
"1353","Mertensia_brevistyla","Eriogonum_umbellatum"," 0.000000e+00","PBM"
"1354","Mertensia_ciliata","Eriogonum_umbellatum"," 2.068966e-01","PBM"
"1355","Noccaea_fendleri","Eriogonum_umbellatum"," 0.000000e+00","PBM"
"1356","Potentilla_gracilis","Eriogonum_umbellatum"," 3.076923e-01","PBM"
"1357","Ranunculus_inamoenus","Eriogonum_umbellatum"," 0.000000e+00","PBM"
"1358","Senecio_crassulus","Eriogonum_umbellatum"," 7.500000e-01","PBM"
"1359","Senecio_interrigrimus","Eriogonum_umbellatum"," 0.000000e+00","PBM"
"1360","Viola_nuttalliii","Eriogonum_umbellatum"," 0.000000e+00","PBM"
"1361","Androsace_septentrionalis","Geranium_richardsonii"," 2.000000e-01","PBM"
"1362","Boechera_stricta","Geranium_richardsonii"," 3.333333e-01","PBM"
"1363","Corydalis_caseana","Geranium_richardsonii"," 3.500000e-01","PBM"
"1364","Cymopterus_lemonii","Geranium_richardsonii"," 5.000000e-01","PBM"
"1365","Erigeron_speciosus","Geranium_richardsonii"," 0.000000e+00","PBM"
"1366","Eriogonum_umbellatum","Geranium_richardsonii"," 6.000000e-01","PBM"
"1367","Geranium_richardsonii","Geranium_richardsonii"," 0.000000e+00","PBM"
"1368","Heterotheca_villosa","Geranium_richardsonii"," 1.621622e-01","PBM"
"1369","Hydrophyllum_capitatum","Geranium_richardsonii"," 0.000000e+00","PBM"
"1370","Hymenoxys_hoopesii","Geranium_richardsonii"," 7.000000e-01","PBM"
"1371","Mertensia_brevistyla","Geranium_richardsonii"," 0.000000e+00","PBM"
"1372","Mertensia_ciliata","Geranium_richardsonii"," 1.000000e-01","PBM"
"1373","Noccaea_fendleri","Geranium_richardsonii"," 0.000000e+00","PBM"
"1374","Potentilla_gracilis","Geranium_richardsonii"," 6.384615e-01","PBM"
"1375","Ranunculus_inamoenus","Geranium_richardsonii"," 0.000000e+00","PBM"
"1376","Senecio_crassulus","Geranium_richardsonii"," 7.500000e-01","PBM"
"1377","Senecio_interrigrimus","Geranium_richardsonii"," 0.000000e+00","PBM"
"1378","Viola_nuttalliii","Geranium_richardsonii"," 0.000000e+00","PBM"
"1379","Androsace_septentrionalis","Heterotheca_villosa"," 3.000000e-01","PBM"
"1380","Boechera_stricta","Heterotheca_villosa"," 1.621622e-01","PBM"
"1381","Corydalis_caseana","Heterotheca_villosa"," 2.272727e-02","PBM"
"1382","Cymopterus_lemonii","Heterotheca_villosa"," 0.000000e+00","PBM"
"1383","Erigeron_speciosus","Heterotheca_villosa"," 4.324324e-01","PBM"
"1384","Eriogonum_umbellatum","Heterotheca_villosa"," 0.000000e+00","PBM"
"1385","Geranium_richardsonii","Heterotheca_villosa"," 1.621622e-01","PBM"
"1386","Heterotheca_villosa","Heterotheca_villosa"," 0.000000e+00","PBM"
"1387","Hydrophyllum_capitatum","Heterotheca_villosa"," 0.000000e+00","PBM"
"1388","Hymenoxys_hoopesii","Heterotheca_villosa"," 3.621622e-01","PBM"
"1389","Mertensia_brevistyla","Heterotheca_villosa"," 0.000000e+00","PBM"
"1390","Mertensia_ciliata","Heterotheca_villosa"," 0.000000e+00","PBM"
"1391","Noccaea_fendleri","Heterotheca_villosa"," 0.000000e+00","PBM"
"1392","Potentilla_gracilis","Heterotheca_villosa"," 4.698545e-01","PBM"
"1393","Ranunculus_inamoenus","Heterotheca_villosa"," 0.000000e+00","PBM"
"1394","Senecio_crassulus","Heterotheca_villosa"," 1.621622e-01","PBM"
"1395","Senecio_interrigrimus","Heterotheca_villosa"," 0.000000e+00","PBM"
"1396","Viola_nuttalliii","Heterotheca_villosa"," 0.000000e+00","PBM"
"1397","Androsace_septentrionalis","Hydrophyllum_capitatum"," 5.000000e-01","PBM"
"1398","Boechera_stricta","Hydrophyllum_capitatum"," 1.110223e-16","PBM"
"1399","Corydalis_caseana","Hydrophyllum_capitatum"," 1.110223e-16","PBM"
"1400","Cymopterus_lemonii","Hydrophyllum_capitatum"," 0.000000e+00","PBM"
"1401","Erigeron_speciosus","Hydrophyllum_capitatum"," 0.000000e+00","PBM"
"1402","Eriogonum_umbellatum","Hydrophyllum_capitatum"," 0.000000e+00","PBM"
"1403","Geranium_richardsonii","Hydrophyllum_capitatum"," 0.000000e+00","PBM"
"1404","Heterotheca_villosa","Hydrophyllum_capitatum"," 0.000000e+00","PBM"
"1405","Hydrophyllum_capitatum","Hydrophyllum_capitatum"," 0.000000e+00","PBM"
"1406","Hymenoxys_hoopesii","Hydrophyllum_capitatum"," 0.000000e+00","PBM"
"1407","Mertensia_brevistyla","Hydrophyllum_capitatum"," 0.000000e+00","PBM"
"1408","Mertensia_ciliata","Hydrophyllum_capitatum"," 0.000000e+00","PBM"
"1409","Noccaea_fendleri","Hydrophyllum_capitatum"," 3.400000e-01","PBM"
"1410","Potentilla_gracilis","Hydrophyllum_capitatum"," 1.110223e-16","PBM"
"1411","Ranunculus_inamoenus","Hydrophyllum_capitatum"," 0.000000e+00","PBM"
"1412","Senecio_crassulus","Hydrophyllum_capitatum"," 0.000000e+00","PBM"
"1413","Senecio_interrigrimus","Hydrophyllum_capitatum"," 0.000000e+00","PBM"
"1414","Viola_nuttalliii","Hydrophyllum_capitatum"," 6.250000e-02","PBM"
"1415","Androsace_septentrionalis","Hymenoxys_hoopesii"," 2.000000e-01","PBM"
"1416","Boechera_stricta","Hymenoxys_hoopesii"," 3.333333e-01","PBM"
"1417","Corydalis_caseana","Hymenoxys_hoopesii"," 3.000000e-01","PBM"
"1418","Cymopterus_lemonii","Hymenoxys_hoopesii"," 3.000000e-01","PBM"
"1419","Erigeron_speciosus","Hymenoxys_hoopesii"," 0.000000e+00","PBM"
"1420","Eriogonum_umbellatum","Hymenoxys_hoopesii"," 3.000000e-01","PBM"
"1421","Geranium_richardsonii","Hymenoxys_hoopesii"," 7.000000e-01","PBM"
"1422","Heterotheca_villosa","Hymenoxys_hoopesii"," 3.621622e-01","PBM"
"1423","Hydrophyllum_capitatum","Hymenoxys_hoopesii"," 0.000000e+00","PBM"
"1424","Hymenoxys_hoopesii","Hymenoxys_hoopesii"," 0.000000e+00","PBM"
"1425","Mertensia_brevistyla","Hymenoxys_hoopesii"," 0.000000e+00","PBM"
"1426","Mertensia_ciliata","Hymenoxys_hoopesii"," 1.000000e-01","PBM"
"1427","Noccaea_fendleri","Hymenoxys_hoopesii"," 0.000000e+00","PBM"
"1428","Potentilla_gracilis","Hymenoxys_hoopesii"," 8.384615e-01","PBM"
"1429","Ranunculus_inamoenus","Hymenoxys_hoopesii"," 0.000000e+00","PBM"
"1430","Senecio_crassulus","Hymenoxys_hoopesii"," 4.500000e-01","PBM"
"1431","Senecio_interrigrimus","Hymenoxys_hoopesii"," 0.000000e+00","PBM"
"1432","Viola_nuttalliii","Hymenoxys_hoopesii"," 0.000000e+00","PBM"
"1433","Androsace_septentrionalis","Mertensia_brevistyla","-2.220446e-16","PBM"
"1434","Boechera_stricta","Mertensia_brevistyla"," 1.110223e-16","PBM"
"1435","Corydalis_caseana","Mertensia_brevistyla"," 1.110223e-16","PBM"
"1436","Cymopterus_lemonii","Mertensia_brevistyla"," 0.000000e+00","PBM"
"1437","Erigeron_speciosus","Mertensia_brevistyla"," 0.000000e+00","PBM"
"1438","Eriogonum_umbellatum","Mertensia_brevistyla"," 0.000000e+00","PBM"
"1439","Geranium_richardsonii","Mertensia_brevistyla"," 0.000000e+00","PBM"
"1440","Heterotheca_villosa","Mertensia_brevistyla"," 0.000000e+00","PBM"
"1441","Hydrophyllum_capitatum","Mertensia_brevistyla"," 0.000000e+00","PBM"
"1442","Hymenoxys_hoopesii","Mertensia_brevistyla"," 0.000000e+00","PBM"
"1443","Mertensia_brevistyla","Mertensia_brevistyla"," 0.000000e+00","PBM"
"1444","Mertensia_ciliata","Mertensia_brevistyla"," 0.000000e+00","PBM"
"1445","Noccaea_fendleri","Mertensia_brevistyla"," 5.400000e-01","PBM"
"1446","Potentilla_gracilis","Mertensia_brevistyla"," 1.110223e-16","PBM"
"1447","Ranunculus_inamoenus","Mertensia_brevistyla"," 1.000000e+00","PBM"
"1448","Senecio_crassulus","Mertensia_brevistyla"," 0.000000e+00","PBM"
"1449","Senecio_interrigrimus","Mertensia_brevistyla"," 0.000000e+00","PBM"
"1450","Viola_nuttalliii","Mertensia_brevistyla"," 9.375000e-01","PBM"
"1451","Androsace_septentrionalis","Mertensia_ciliata"," 2.000000e-01","PBM"
"1452","Boechera_stricta","Mertensia_ciliata"," 3.888889e-01","PBM"
"1453","Corydalis_caseana","Mertensia_ciliata"," 6.540404e-01","PBM"
"1454","Cymopterus_lemonii","Mertensia_ciliata"," 2.222222e-01","PBM"
"1455","Erigeron_speciosus","Mertensia_ciliata"," 0.000000e+00","PBM"
"1456","Eriogonum_umbellatum","Mertensia_ciliata"," 2.068966e-01","PBM"
"1457","Geranium_richardsonii","Mertensia_ciliata"," 1.000000e-01","PBM"
"1458","Heterotheca_villosa","Mertensia_ciliata"," 0.000000e+00","PBM"
"1459","Hydrophyllum_capitatum","Mertensia_ciliata"," 0.000000e+00","PBM"
"1460","Hymenoxys_hoopesii","Mertensia_ciliata"," 1.000000e-01","PBM"
"1461","Mertensia_brevistyla","Mertensia_ciliata"," 0.000000e+00","PBM"
"1462","Mertensia_ciliata","Mertensia_ciliata"," 0.000000e+00","PBM"
"1463","Noccaea_fendleri","Mertensia_ciliata"," 1.200000e-01","PBM"
"1464","Potentilla_gracilis","Mertensia_ciliata"," 1.538462e-01","PBM"
"1465","Ranunculus_inamoenus","Mertensia_ciliata"," 0.000000e+00","PBM"
"1466","Senecio_crassulus","Mertensia_ciliata"," 0.000000e+00","PBM"
"1467","Senecio_interrigrimus","Mertensia_ciliata"," 3.888889e-01","PBM"
"1468","Viola_nuttalliii","Mertensia_ciliata"," 0.000000e+00","PBM"
"1469","Androsace_septentrionalis","Noccaea_fendleri"," 3.400000e-01","PBM"
"1470","Boechera_stricta","Noccaea_fendleri"," 1.200000e-01","PBM"
"1471","Corydalis_caseana","Noccaea_fendleri"," 1.200000e-01","PBM"
"1472","Cymopterus_lemonii","Noccaea_fendleri"," 0.000000e+00","PBM"
"1473","Erigeron_speciosus","Noccaea_fendleri"," 0.000000e+00","PBM"
"1474","Eriogonum_umbellatum","Noccaea_fendleri"," 0.000000e+00","PBM"
"1475","Geranium_richardsonii","Noccaea_fendleri"," 0.000000e+00","PBM"
"1476","Heterotheca_villosa","Noccaea_fendleri"," 0.000000e+00","PBM"
"1477","Hydrophyllum_capitatum","Noccaea_fendleri"," 3.400000e-01","PBM"
"1478","Hymenoxys_hoopesii","Noccaea_fendleri"," 0.000000e+00","PBM"
"1479","Mertensia_brevistyla","Noccaea_fendleri"," 5.400000e-01","PBM"
"1480","Mertensia_ciliata","Noccaea_fendleri"," 1.200000e-01","PBM"
"1481","Noccaea_fendleri","Noccaea_fendleri"," 0.000000e+00","PBM"
"1482","Potentilla_gracilis","Noccaea_fendleri"," 1.110223e-16","PBM"
"1483","Ranunculus_inamoenus","Noccaea_fendleri"," 5.400000e-01","PBM"
"1484","Senecio_crassulus","Noccaea_fendleri"," 0.000000e+00","PBM"
"1485","Senecio_interrigrimus","Noccaea_fendleri"," 1.200000e-01","PBM"
"1486","Viola_nuttalliii","Noccaea_fendleri"," 6.025000e-01","PBM"
"1487","Androsace_septentrionalis","Potentilla_gracilis"," 2.769231e-01","PBM"
"1488","Boechera_stricta","Potentilla_gracilis"," 3.333333e-01","PBM"
"1489","Corydalis_caseana","Potentilla_gracilis"," 3.304196e-01","PBM"
"1490","Cymopterus_lemonii","Potentilla_gracilis"," 3.076923e-01","PBM"
"1491","Erigeron_speciosus","Potentilla_gracilis"," 7.692308e-02","PBM"
"1492","Eriogonum_umbellatum","Potentilla_gracilis"," 3.076923e-01","PBM"
"1493","Geranium_richardsonii","Potentilla_gracilis"," 6.384615e-01","PBM"
"1494","Heterotheca_villosa","Potentilla_gracilis"," 4.698545e-01","PBM"
"1495","Hydrophyllum_capitatum","Potentilla_gracilis"," 1.110223e-16","PBM"
"1496","Hymenoxys_hoopesii","Potentilla_gracilis"," 8.384615e-01","PBM"
"1497","Mertensia_brevistyla","Potentilla_gracilis"," 1.110223e-16","PBM"
"1498","Mertensia_ciliata","Potentilla_gracilis"," 1.538462e-01","PBM"
"1499","Noccaea_fendleri","Potentilla_gracilis"," 1.110223e-16","PBM"
"1500","Potentilla_gracilis","Potentilla_gracilis"," 0.000000e+00","PBM"
"1501","Ranunculus_inamoenus","Potentilla_gracilis"," 1.110223e-16","PBM"
"1502","Senecio_crassulus","Potentilla_gracilis"," 4.038462e-01","PBM"
"1503","Senecio_interrigrimus","Potentilla_gracilis"," 1.110223e-16","PBM"
"1504","Viola_nuttalliii","Potentilla_gracilis"," 1.110223e-16","PBM"
"1505","Androsace_septentrionalis","Ranunculus_inamoenus","-2.220446e-16","PBM"
"1506","Boechera_stricta","Ranunculus_inamoenus"," 1.110223e-16","PBM"
"1507","Corydalis_caseana","Ranunculus_inamoenus"," 1.110223e-16","PBM"
"1508","Cymopterus_lemonii","Ranunculus_inamoenus"," 0.000000e+00","PBM"
"1509","Erigeron_speciosus","Ranunculus_inamoenus"," 0.000000e+00","PBM"
"1510","Eriogonum_umbellatum","Ranunculus_inamoenus"," 0.000000e+00","PBM"
"1511","Geranium_richardsonii","Ranunculus_inamoenus"," 0.000000e+00","PBM"
"1512","Heterotheca_villosa","Ranunculus_inamoenus"," 0.000000e+00","PBM"
"1513","Hydrophyllum_capitatum","Ranunculus_inamoenus"," 0.000000e+00","PBM"
"1514","Hymenoxys_hoopesii","Ranunculus_inamoenus"," 0.000000e+00","PBM"
"1515","Mertensia_brevistyla","Ranunculus_inamoenus"," 1.000000e+00","PBM"
"1516","Mertensia_ciliata","Ranunculus_inamoenus"," 0.000000e+00","PBM"
"1517","Noccaea_fendleri","Ranunculus_inamoenus"," 5.400000e-01","PBM"
"1518","Potentilla_gracilis","Ranunculus_inamoenus"," 1.110223e-16","PBM"
"1519","Ranunculus_inamoenus","Ranunculus_inamoenus"," 0.000000e+00","PBM"
"1520","Senecio_crassulus","Ranunculus_inamoenus"," 0.000000e+00","PBM"
"1521","Senecio_interrigrimus","Ranunculus_inamoenus"," 0.000000e+00","PBM"
"1522","Viola_nuttalliii","Ranunculus_inamoenus"," 9.375000e-01","PBM"
"1523","Androsace_septentrionalis","Senecio_crassulus"," 1.000000e-01","PBM"
"1524","Boechera_stricta","Senecio_crassulus"," 2.500000e-01","PBM"
"1525","Corydalis_caseana","Senecio_crassulus"," 2.500000e-01","PBM"
"1526","Cymopterus_lemonii","Senecio_crassulus"," 4.000000e-01","PBM"
"1527","Erigeron_speciosus","Senecio_crassulus"," 0.000000e+00","PBM"
"1528","Eriogonum_umbellatum","Senecio_crassulus"," 7.500000e-01","PBM"
"1529","Geranium_richardsonii","Senecio_crassulus"," 7.500000e-01","PBM"
"1530","Heterotheca_villosa","Senecio_crassulus"," 1.621622e-01","PBM"
"1531","Hydrophyllum_capitatum","Senecio_crassulus"," 0.000000e+00","PBM"
"1532","Hymenoxys_hoopesii","Senecio_crassulus"," 4.500000e-01","PBM"
"1533","Mertensia_brevistyla","Senecio_crassulus"," 0.000000e+00","PBM"
"1534","Mertensia_ciliata","Senecio_crassulus"," 0.000000e+00","PBM"
"1535","Noccaea_fendleri","Senecio_crassulus"," 0.000000e+00","PBM"
"1536","Potentilla_gracilis","Senecio_crassulus"," 4.038462e-01","PBM"
"1537","Ranunculus_inamoenus","Senecio_crassulus"," 0.000000e+00","PBM"
"1538","Senecio_crassulus","Senecio_crassulus"," 0.000000e+00","PBM"
"1539","Senecio_interrigrimus","Senecio_crassulus"," 0.000000e+00","PBM"
"1540","Viola_nuttalliii","Senecio_crassulus"," 0.000000e+00","PBM"
"1541","Androsace_septentrionalis","Senecio_interrigrimus","-2.220446e-16","PBM"
"1542","Boechera_stricta","Senecio_interrigrimus"," 6.666667e-01","PBM"
"1543","Corydalis_caseana","Senecio_interrigrimus"," 3.181818e-01","PBM"
"1544","Cymopterus_lemonii","Senecio_interrigrimus"," 0.000000e+00","PBM"
"1545","Erigeron_speciosus","Senecio_interrigrimus"," 0.000000e+00","PBM"
"1546","Eriogonum_umbellatum","Senecio_interrigrimus"," 0.000000e+00","PBM"
"1547","Geranium_richardsonii","Senecio_interrigrimus"," 0.000000e+00","PBM"
"1548","Heterotheca_villosa","Senecio_interrigrimus"," 0.000000e+00","PBM"
"1549","Hydrophyllum_capitatum","Senecio_interrigrimus"," 0.000000e+00","PBM"
"1550","Hymenoxys_hoopesii","Senecio_interrigrimus"," 0.000000e+00","PBM"
"1551","Mertensia_brevistyla","Senecio_interrigrimus"," 0.000000e+00","PBM"
"1552","Mertensia_ciliata","Senecio_interrigrimus"," 3.888889e-01","PBM"
"1553","Noccaea_fendleri","Senecio_interrigrimus"," 1.200000e-01","PBM"
"1554","Potentilla_gracilis","Senecio_interrigrimus"," 1.110223e-16","PBM"
"1555","Ranunculus_inamoenus","Senecio_interrigrimus"," 0.000000e+00","PBM"
"1556","Senecio_crassulus","Senecio_interrigrimus"," 0.000000e+00","PBM"
"1557","Senecio_interrigrimus","Senecio_interrigrimus"," 0.000000e+00","PBM"
"1558","Viola_nuttalliii","Senecio_interrigrimus"," 0.000000e+00","PBM"
"1559","Androsace_septentrionalis","Viola_nuttalliii"," 6.250000e-02","PBM"
"1560","Boechera_stricta","Viola_nuttalliii"," 1.110223e-16","PBM"
"1561","Corydalis_caseana","Viola_nuttalliii"," 1.110223e-16","PBM"
"1562","Cymopterus_lemonii","Viola_nuttalliii"," 0.000000e+00","PBM"
"1563","Erigeron_speciosus","Viola_nuttalliii"," 0.000000e+00","PBM"
"1564","Eriogonum_umbellatum","Viola_nuttalliii"," 0.000000e+00","PBM"
"1565","Geranium_richardsonii","Viola_nuttalliii"," 0.000000e+00","PBM"
"1566","Heterotheca_villosa","Viola_nuttalliii"," 0.000000e+00","PBM"
"1567","Hydrophyllum_capitatum","Viola_nuttalliii"," 6.250000e-02","PBM"
"1568","Hymenoxys_hoopesii","Viola_nuttalliii"," 0.000000e+00","PBM"
"1569","Mertensia_brevistyla","Viola_nuttalliii"," 9.375000e-01","PBM"
"1570","Mertensia_ciliata","Viola_nuttalliii"," 0.000000e+00","PBM"
"1571","Noccaea_fendleri","Viola_nuttalliii"," 6.025000e-01","PBM"
"1572","Potentilla_gracilis","Viola_nuttalliii"," 1.110223e-16","PBM"
"1573","Ranunculus_inamoenus","Viola_nuttalliii"," 9.375000e-01","PBM"
"1574","Senecio_crassulus","Viola_nuttalliii"," 0.000000e+00","PBM"
"1575","Senecio_interrigrimus","Viola_nuttalliii"," 0.000000e+00","PBM"
"1576","Viola_nuttalliii","Viola_nuttalliii"," 0.000000e+00","PBM"
